Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
1542.5,0.0
1543.5,47.7084
1544.5,116.569
1545.5,201.06
1546.5,247.113
1547.5,282.918
1548.5,326.959
1549.5,294.608
1550.5,234.0
1551.5,180.571
1552.5,88.0033
1553.5,7.56309
1554.5,0.0
1555.5,0.0
1556.5,0.0
1557.5,0.0
1558.5,0.0
1559.5,0.0
1560.5,0.0
1561.5,0.0
1562.5,0.0
1563.5,0.0
1564.5,0.0
1565.5,0.0
1566.5,0.0
1567.5,180.73
1568.5,398.913
1569.5,574.241
1570.5,706.084
1571.5,767.398
1572.5,775.454
1573.5,718.06
1574.5,619.817
1575.5,460.545
1576.5,260.94
1577.5,68.4185
1578.5,0.0
1579.5,0.0
1580.5,0.0
1581.5,0.0
1582.5,0.0
1583.5,0.0
1584.5,0.0
1585.5,0.0
1586.5,0.0
1587.5,0.0
1588.5,0.0
1589.5,0.0
1590.5,0.0
1591.5,121.431
1592.5,273.153
1593.5,425.291
1594.5,473.932
1595.5,552.67
1596.5,630.712
1597.5,637.474
1598.5,519.44
1599.5,399.296
1600.5,274.408
1601.5,89.4714
1602.5,0.0
1603.5,0.0
1604.5,0.0
1605.5,0.0
1606.5,0.0
1607.5,0.0
1608.5,0.0
1609.5,0.0
1610.5,0.0
1611.5,0.0
1612.5,0.0
1613.5,0.0
1614.5,0.0
1615.5,116.406
1616.5,221.292
1617.5,417.048
1618.5,329.472
1619.5,343.521
1620.5,298.917
1621.5,334.156
1622.5,308.106
1623.5,437.755
1624.5,322.449
1625.5,71.6877
1626.5,0.0
1627.5,0.0
1628.5,0.0
1629.5,0.0
1630.5,0.0
1631.5,0.0
1632.5,0.0
1633.5,0.0
1634.5,0.0
1635.5,0.0
1636.5,0.0
1637.5,0.0
1638.5,0.653653
1639.5,196.538
1640.5,405.994
1641.5,579.813
1642.5,689.445
1643.5,750.133
1644.5,757.342
1645.5,717.194
1646.5,633.882
1647.5,498.54
1648.5,287.283
1649.5,77.7578
1650.5,0.0
1651.5,0.0
1652.5,0.0
1653.5,0.0
1654.5,0.0
1655.5,0.0
1656.5,0.0
1657.5,0.0
1658.5,0.0
1659.5,0.0
1660.5,0.0
1661.5,0.0
1662.5,0.0
1663.5,99.1734
1664.5,473.934
1665.5,618.664
1666.5,475.152
1667.5,409.045
1668.5,177.343
1669.5,177.123
1670.5,284.392
1671.5,229.205
1672.5,87.803
1673.5,13.1057
1674.5,0.0
1675.5,0.0
1676.5,0.0
1677.5,0.0
1678.5,0.0
1679.5,0.0
1680.5,0.0
1681.5,0.0
1682.5,0.0
1683.5,0.0
1684.5,0.0
1685.5,0.0
1686.5,0.0
1687.5,107.725
1688.5,216.959
1689.5,311.828
1690.5,441.434
1691.5,423.763
1692.5,498.154
1693.5,381.462
1694.5,406.088
1695.5,245.958
1696.5,150.624
1697.5,33.9905
1698.5,0.0
1699.5,0.0
1700.5,0.0
1701.5,0.0
1702.5,0.0
1703.5,0.0
1704.5,0.0
1705.5,0.0
1706.5,0.0
1707.5,0.0
1708.5,0.0
1709.5,0.0
1710.5,0.0
1711.5,78.4394
1712.5,308.78
1713.5,295.546
1714.5,387.357
1715.5,343.197
1716.5,380.056
1717.5,155.07
1718.5,401.687
1719.5,206.16
1720.5,14.5275
1721.5,27.7917
1722.5,0.0
1723.5,0.0
1724.5,0.0
1725.5,0.0
1726.5,0.0
1727.5,0.0
1728.5,0.0
1729.5,0.0
1730.5,0.0
1731.5,0.0
1732.5,0.0
1733.5,0.0
1734.5,0.0
1735.5,44.4462
1736.5,95.9272
1737.5,144.357
1738.5,183.664
1739.5,193.302
1740.5,218.437
1741.5,210.386
1742.5,188.295
1743.5,136.169
1744.5,71.0045
1745.5,16.1922
1746.5,0.0
1747.5,0.0
1748.5,0.0
1749.5,0.0
1750.5,0.0
1751.5,0.0
1752.5,0.0
1753.5,0.0
1754.5,0.0
1755.5,0.0
1756.5,0.0
1757.5,0.0
1758.5,4.54783
1759.5,186.531
1760.5,396.911
1761.5,566.364
1762.5,663.937
1763.5,721.34
1764.5,715.343
1765.5,678.875
1766.5,573.253
1767.5,410.831
1768.5,228.665
1769.5,60.2551
1770.5,0.0
1771.5,0.0
1772.5,0.0
1773.5,0.0
1774.5,0.0
1775.5,0.0
1776.5,0.0
1777.5,0.0
1778.5,0.0
1779.5,0.0
1780.5,0.0
1781.5,0.0
1782.5,6.14253
1783.5,190.86
1784.5,398.57
1785.5,559.509
1786.5,696.83
1787.5,748.685
1788.5,728.614
1789.5,661.511
1790.5,563.134
1791.5,415.628
1792.5,242.088
1793.5,65.091
1794.5,0.0
1795.5,0.0
1796.5,0.0
1797.5,0.0
1798.5,0.0
1799.5,0.0
1800.5,0.0
1801.5,0.0
1802.5,0.0
1803.5,0.0
1804.5,0.0
1805.5,0.0
1806.5,6.00448
1807.5,199.425
1808.5,398.508
1809.5,554.586
1810.5,673.099
1811.5,725.207
1812.5,734.999
1813.5,705.48
1814.5,605.709
1815.5,464.485
1816.5,274.255
1817.5,74.5368
1818.5,0.0
1819.5,0.0
1820.5,0.0
1821.5,0.0
1822.5,0.0
1823.5,0.0
1824.5,0.0
1825.5,0.0
1826.5,0.0
1827.5,0.0
1828.5,0.0
1829.5,0.0
1830.5,6.80196
1831.5,199.737
1832.5,412.182
1833.5,581.015
1834.5,679.69
1835.5,730.583
1836.5,730.117
1837.5,672.881
1838.5,583.23
1839.5,443.516
1840.5,260.807
1841.5,71.2559
1842.5,0.0
1843.5,0.0
1844.5,0.0
1845.5,0.0
1846.5,0.0
1847.5,0.0
1848.5,0.0
1849.5,0.0
1850.5,0.0
1851.5,0.0
1852.5,0.0
1853.5,0.0
1854.5,7.73578
1855.5,208.935
1856.5,425.782
1857.5,589.096
1858.5,683.045
1859.5,732.847
1860.5,744.735
1861.5,703.14
1862.5,614.261
1863.5,466.185
1864.5,271.604
1865.5,72.9479
1866.5,0.0
1867.5,0.0
1868.5,0.0
1869.5,0.0
1870.5,0.0
1871.5,0.0
1872.5,0.0
1873.5,0.0
1874.5,0.0
1875.5,0.0
1876.5,0.0
1877.5,0.0
1878.5,6.91422
1879.5,170.927
1880.5,277.561
1881.5,52.6117
1882.5,109.601
1883.5,321.942
1884.5,667.871
1885.5,424.606
1886.5,374.95
1887.5,144.909
1888.5,238.851
1889.5,88.5957
1890.5,0.0
1891.5,0.0
1892.5,0.0
1893.5,0.0
1894.5,0.0
1895.5,0.0
1896.5,0.0
1897.5,0.0
1898.5,0.0
1899.5,0.0
1900.5,0.0
1901.5,0.0
1902.5,3.686
1903.5,11.6854
1904.5,38.7958
1905.5,477.976
1906.5,304.999
1907.5,52.9325
1908.5,329.562
1909.5,432.879
1910.5,709.548
1911.5,267.592
1912.5,31.3895
1913.5,1.92178
1914.5,0.0
1915.5,0.0
1916.5,0.0
1917.5,0.0
1918.5,0.0
1919.5,0.0
1920.5,0.0
1921.5,0.0
1922.5,0.0
1923.5,0.0
1924.5,0.0
1925.5,0.0
1926.5,5.20398
1927.5,55.9817
1928.5,231.545
1929.5,160.259
1930.5,289.482
1931.5,298.342
1932.5,349.304
1933.5,588.832
1934.5,674.677
1935.5,428.422
1936.5,287.147
1937.5,53.4666
1938.5,0.0
1939.5,0.0
1940.5,0.0
1941.5,0.0
1942.5,0.0
1943.5,0.0
1944.5,0.0
1945.5,0.0
1946.5,0.0
1947.5,0.0
1948.5,0.0
1949.5,0.0
1950.5,1.23719
1951.5,27.3911
1952.5,26.6094
1953.5,103.488
1954.5,401.902
1955.5,273.949
1956.5,554.639
1957.5,546.435
1958.5,376.655
1959.5,244.099
1960.5,196.315
1961.5,92.7034
1962.5,0.0
1963.5,0.0
1964.5,0.0
1965.5,0.0
1966.5,0.0
1967.5,0.0
1968.5,0.0
1969.5,0.0
1970.5,0.0
1971.5,0.0
1972.5,0.0
1973.5,0.0
1974.5,13.3792
1975.5,205.69
1976.5,410.14
1977.5,576.742
1978.5,690.488
1979.5,749.813
1980.5,741.729
1981.5,690.439
1982.5,595.561
1983.5,454.1
1984.5,260.268
1985.5,69.488
1986.5,0.0
1987.5,0.0
1988.5,0.0
1989.5,0.0
1990.5,0.0
1991.5,0.0
1992.5,0.0
1993.5,0.0
1994.5,0.0
1995.5,0.0
1996.5,0.0
1997.5,0.0
1998.5,15.7213
1999.5,257.534
2000.5,473.639
2001.5,641.866
2002.5,779.909
2003.5,522.42
2004.5,441.975
2005.5,446.341
2006.5,426.685
2007.5,306.114
2008.5,153.19
2009.5,53.4714
2010.5,0.0
2011.5,0.0
2012.5,0.0
2013.5,0.0
2014.5,0.0
2015.5,0.0
2016.5,0.0
2017.5,0.0
2018.5,0.0
2019.5,0.0
2020.5,0.0
2021.5,0.0
2022.5,0.0
2023.5,103.092
2024.5,342.18
2025.5,634.584
2026.5,830.63
2027.5,595.458
2028.5,193.965
2029.5,300.851
2030.5,484.905
2031.5,30.5665
2032.5,16.7409
2033.5,2.71606
2034.5,0.0
2035.5,0.0
2036.5,0.0
2037.5,0.0
2038.5,0.0
2039.5,0.0
2040.5,0.0
2041.5,0.0
2042.5,0.0
2043.5,0.0
2044.5,0.0
2045.5,0.0
2046.5,0.0
2047.5,76.2095
2048.5,350.14
2049.5,650.065
2050.5,424.663
2051.5,206.878
2052.5,240.227
2053.5,490.403
2054.5,180.104
2055.5,188.304
2056.5,42.3496
2057.5,1.83241
2058.5,0.0
2059.5,0.0
2060.5,0.0
2061.5,0.0
2062.5,0.0
2063.5,0.0
2064.5,0.0
2065.5,0.0
2066.5,0.0
2067.5,0.0
2068.5,0.0
2069.5,0.0
2070.5,0.0
2071.5,146.696
2072.5,202.32
2073.5,323.031
2074.5,556.038
2075.5,373.167
2076.5,413.289
2077.5,325.491
2078.5,130.955
2079.5,31.0541
2080.5,16.4922
2081.5,2.61906
2082.5,0.0
2083.5,0.0
2084.5,0.0
2085.5,0.0
2086.5,0.0
2087.5,0.0
2088.5,0.0
2089.5,0.0
2090.5,0.0
2091.5,0.0
2092.5,0.0
2093.5,0.0
2094.5,43.8116
2095.5,220.569
2096.5,427.057
2097.5,586.528
2098.5,711.887
2099.5,750.727
2100.5,748.065
2101.5,707.1
2102.5,593.428
2103.5,446.959
2104.5,254.121
2105.5,69.7503
2106.5,0.0
2107.5,0.0
2108.5,0.0
2109.5,0.0
2110.5,0.0
2111.5,0.0
2112.5,0.0
2113.5,0.0
2114.5,0.0
2115.5,0.0
2116.5,0.0
2117.5,0.0
2118.5,0.416019
2119.5,13.0548
2120.5,27.2639
2121.5,39.9087
2122.5,48.5961
2123.5,53.3384
2124.5,481.411
2125.5,797.483
2126.5,687.194
2127.5,525.934
2128.5,222.707
2129.5,85.7256
2130.5,0.0
2131.5,0.0
2132.5,0.0
2133.5,0.0
2134.5,0.0
2135.5,0.0
2136.5,0.0
2137.5,0.0
2138.5,0.0
2139.5,0.0
2140.5,0.0
2141.5,0.0
2142.5,56.3916
2143.5,107.239
2144.5,187.758
2145.5,515.572
2146.5,477.729
2147.5,692.326
2148.5,200.949
2149.5,352.563
2150.5,152.741
2151.5,89.7293
2152.5,111.994
2153.5,28.6979
2154.5,0.0
2155.5,0.0
2156.5,0.0
2157.5,0.0
2158.5,0.0
2159.5,0.0
2160.5,0.0
2161.5,0.0
2162.5,0.0
2163.5,0.0
2164.5,0.0
2165.5,0.0
2166.5,37.9376
2167.5,122.111
2168.5,102.536
2169.5,38.8752
2170.5,119.794
2171.5,502.757
2172.5,460.863
2173.5,380.378
2174.5,358.589
2175.5,245.587
2176.5,125.467
2177.5,44.4478
2178.5,0.0
2179.5,0.0
2180.5,0.0
2181.5,0.0
2182.5,0.0
2183.5,0.0
2184.5,0.0
2185.5,0.0
2186.5,0.0
2187.5,0.0
2188.5,0.0
2189.5,0.0
